tweet_id,text,labels
768557253100244992,"""Cornwall charity ShelterBox sends relief team to Italy earthquake...""  https://t.co/zGTWyconFG #cornwall #feedly","[1, 0, 0, 1]"
768575234517630976,Deadly Italy earthquake: Accumoli and Amatrice in ruins;  Army mobilized in rescue~ via @nbcnews https://t.co/3cmPZEWWUX,"[1, 0, 0, 1]"
768512457954455552,#Earthquake #Italy  Colonel Massimo Tuzza #Army working manually for the removal of rubble  https://t.co/7R0OCAxTCX,"[1, 0, 0, 1]"
768591529451655169,MoneyGram Announces Zero-Fee Transactions for Red Cross Donations Following Italy Earthquake  Satellite PR New... https://t.co/zUZ5ITipoo,"[1, 0, 0, 1]"
768534890333601793,Red Cross Accepting Funds After Italian Quake https://t.co/vORbqPlq4a,"[1, 0, 0, 1]"
768714790235738112,#NRJMusicNews @LadyGaga is donating money to help recovery efforts in #Italy after an earthquake shook the country https://t.co/9xFsu1beQZ,"[1, 0, 0, 0]"
768625953794764801,"Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/8uBlGG7Uud via @nbcnews/ OUR PRAYERS ARE WITH YOU !","[1, 0, 0, 1]"
768878756421394432,#SFDonation: 200 to @BritishRedCross Italy Earthquake Appeal via @TidalWare https://t.co/8myDGt8VIQ,"[1, 0, 0, 0]"
768661057795661824,"AT&amp;T, T-Mobile, and Verizon waive fees following earthquake in Italy  Earlier today, a mag... https://t.co/srRWaxqOIw https://t.co/BSCgdtxU9z","[1, 0, 0, 0]"
768827541629132806,Petition to have the current Italian lottery jackpot (130m) donated to the victims of the earthquake in Italy: https://t.co/n8JGGCDA7C,"[1, 0, 0, 0]"
768796452428484610,Chabad in Italy Offers Assistance to Earthquake Victims - Arranging volunteers from the local Jewish community... https://t.co/RDtykIAh7K,"[1, 0, 0, 1]"
768662043004170240,"@Gurmeetramrahim   Earthquake in Italy!  @derasachasauda volunteers, save the life Papa g .all.r your children .help them.","[1, 0, 0, 0]"
768768598835916800,These refugees live on 2 per day. They&amp;apos;ve donated what they have to help Italy&amp;apos;s... https://t.co/NG0gkZbbej ^Independent,"[1, 0, 0, 0]"
768821166157037568,"Sami Khedira is donating 20,000 to the victims of the Italian earthquake. Pure class that guy","[1, 0, 0, 0]"
768769338165829632,"Relief efforts go through the night as @CaritasItaliana give 100,000 #ItalyQuake https://t.co/j4fH2wL4hv https://t.co/JvPjDwLMrG","[1, 0, 0, 1]"
768802580294148096,A group of refugees living on 2 a day have donated to Italy's earthquake victims https://t.co/F1tyaiC3zM https://t.co/WM7QccfsCA,"[1, 0, 0, 0]"
768847570596528128,"To show support, we're donating 1 from every Spaghetti all'Amatriciana sold until Monday to the Italian earthquake relief fund #Amatriciana","[1, 0, 0, 0]"
768848577225428992,"Italy quake - Young girl found alive under rubble, but at least 240 dead. ShelterBox team has arrived in country. https://t.co/IMw7GLStFt","[1, 0, 0, 1]"
768870479830589440,Yogapathways donated $100 of their donation fund https://t.co/buxqbNLVuy,"[1, 0, 0, 0]"
768853052036177921,Cornish aid workers from @ShelterBox arrive in Italy earthquake zone: https://t.co/7aqnjO1QKE https://t.co/TB8TezThEG,"[1, 0, 0, 1]"
768873438672855040,Asylum seekers volunteer in wake of Italian earthquake https://t.co/eVBujIuS0g,"[1, 0, 0, 1]"
768832593659850752,Classy @SamiKhedira donated 20000 to victims of Italian earthquake. Also auctioning signed @juventusfcen shirt,"[1, 0, 0, 0]"
768795233526087680,#Breaking Napoli to donate money to those affected by earthquake Read More : https://t.co/uexs8H02tq,"[1, 0, 0, 0]"
768777208265527297,The @IAMMuseumNYC and other groups are raising money for relief efforts in Italy https://t.co/W0DBFudzJK https://t.co/ZvggOHpMDb,"[1, 0, 0, 1]"
768819079922585600,ARRL: Amateur Radio Volunteers Assisting in Italian Earthquake Response: Radio amateurs are taking part in th... https://t.co/tzBX4JYoCU,"[1, 0, 0, 1]"
768638056219959297,Lady Gaga will donate the money to rebuild Italy after the earthquake https://t.co/aaJSeceQad https://t.co/9aXe57kfnp #news #Russia,"[1, 0, 0, 0]"
768802267042578432,Rotary is sending Shelterboxes to provide emergency accommodation to victims of Italian earthquake.  @ShelterBox @shelterboxpress,"[1, 0, 0, 1]"
768847507581440000,Refugees living on 2 per day donate to Italys quake victims. The Independent 25.08.2016... https://t.co/VxUgE3Mt2L,"[1, 0, 0, 0]"
768668222627336192,Verizon is offering free wireless and wireline calling from  the U.S. to Italy  https://t.co/TD164VqsRd,"[1, 0, 0, 0]"
768854384319066112,"Despite the risks faced from the aftershocks of the earthquake in #Italy, our team is on the ground distributing aid https://t.co/NRQj42QSil","[1, 0, 0, 1]"
768707653673578498,People gathered this morning in Rome to donate blood for the injured #earthquake  https://t.co/8WtAiuAvSZ,"[1, 0, 1, 0]"
768769857009704960,From Radio-Canada's team in Italy; tents erected in Amatrice for survivors of Wednesday's quake: https://t.co/VBNqFR5TIw,"[1, 0, 0, 0]"
768749892873445376,"a man is seen in front of a tent in a temporary shelter for the #earthquake victims in #Amitrice , #Italy . https://t.co/KCpsPbbMcb","[1, 0, 0, 0]"
768800256922382336,"ProgressiveArmy: RT TheBpDShow: 6.2 Earthquake in Amatrice, Italy: https://t.co/58rgdxMVWJ via YouTube","[1, 0, 0, 1]"
768830972624240640,"For every plate of Bucatini all' Amatriciana served, we'll donate $2 to aid the Amatrice earthquake victims. https://t.co/4MO94KNyO1","[1, 0, 0, 0]"
768630207351623681,My thoughts go out to the people of Italy who have suffered a devastating earthquake @Telstra free calls to Italy  https://t.co/vNHc6mJVjD,"[1, 0, 0, 0]"
768771299149750276,Gioiosa Jonica These refugees live on 2 per day. They've donated what they have to help Italy's earthquake victims https://t.co/bOmySjE6DL,"[1, 0, 0, 0]"
768836232512212992,#BERGOGLIOS GIFT TO THE VICTIMS OF THE #EARTHQUAKE: #VATICAN FIREFIGHTERS IN AMATRICE https://t.co/AzfQGcu2No via @In Terris - News on line,"[1, 0, 0, 0]"
768844645824466944,Pope Dispatches Vatican Firefighters To Help In Italy Earthquake Rescue: Pope Francis on Wednesday dispatched... https://t.co/UjWKwyB4CS,"[1, 0, 0, 1]"
768669461847109632,#Breaking Pope dispatches Vatican firefighters to help in Italy quake rescue Read More : https://t.co/aMK7HL3Ecw,"[1, 0, 0, 0]"
768755700340228097,Rethinking #Resilience: Capacities of Relief Staff &amp; #Volunteers in Disaster Zones | https://t.co/bMNUZKf6Ze #WRR2016 #DRR #NGO #earthquake,"[1, 0, 0, 1]"
768793405103144960,These #refugees live on 2/day. They've donated what they have to help #Italy's #earthquake victims https://t.co/JCWQbyzNtz via @Independent,"[1, 0, 0, 0]"
768837411262566400,The Pope has sent to the earthquake area of the Vatican firefighters and gendarmes https://t.co/DMjMP09xD5 https://t.co/pKiP7Jqg3V #Russia,"[1, 0, 0, 0]"
768782150900584449,"AT&amp;T, T-Mobile and Verizon Give Free Calls to Italy: Earlier this week, a massive Earthquake... https://t.co/UJZnPWx8Sb","[1, 0, 0, 0]"
768765828925943808,US @verizon phone customers can call family/friends in Italy for free. #ItalyEarthquake @jnels https://t.co/USco9UmFuw,"[1, 0, 0, 0]"
768761001407868928,https://t.co/laGdk0raLM  Donate money for gloves for the firemen tirelessly searching the rubble  #earthquake,"[1, 0, 0, 0]"
768830560366190593,"For every plate of Bucatini all' Amatriciana we serve this week, we'll donate $2 to aid the victims of the earthquake in Amatrice, Italy.","[1, 0, 0, 0]"
768755580395630592,"Earthquake in Central Italy, collection of food in the supermarkets of the Valle dAosta https://t.co/LHBocu8G3i","[1, 0, 0, 0]"
768886844352237569,#ICYMI: Team Rubicon UK has an assessment team of medics en route to Italy. More information: https://t.co/0cWWw5IEEd #ItalyEarthquake,"[1, 0, 0, 1]"
768729948651532288,"Some 1,200 people spent the night in tents after the earthquake in Italy https://t.co/q2U0aiGvaJ https://t.co/ozZCWjNqxU","[1, 0, 0, 0]"
768703895682113536,"Italy quake. Young girl found alive under rubble, but at least 247 dead. ShelterBox team arriving today. https://t.co/fqgE5H4b1z","[1, 0, 0, 1]"
768768668863987712,Free Airbnb shelter for earthquake survivors https://t.co/cX2l9xFZkF https://t.co/9bXx79wYFI,"[1, 0, 0, 0]"
768819701891805185,"Lt. Colonel Tursi, Officer Commanding Italy &amp; Greece, works with authorities to see how The Salvation Army can help after Italy earthquake.","[1, 0, 0, 1]"
768830503646617600,For each Amatriciana we will donate  2 (  1 from us and  1 from you) to help victims of the earthquake. #Amatrice https://t.co/bU0SwDiJSw,"[1, 0, 0, 0]"
768853321822179329,"Israel has elite search, rescue teams, field hospital on standby. Why refuse manpower when minutes matter? https://t.co/hNvNHSVLmL @ItalyMFA","[1, 0, 0, 0]"
768757554260443136,"Android Police: AT&amp;T, T-Mobile, and Verizon wave fees following earthquake in Italy ... https://t.co/Tq5XitX6Zw","[1, 0, 0, 0]"
768816702956113924,"Italy quake - people sleeping outdoors, in cars, in tents. ShelterBox team in place, making plans to help.","[1, 0, 0, 1]"
768812066274578432,"""Amateur Radio Volunteers Assisting in Italian Earthquake Response"" https://t.co/KbyqaJGSq8 #amateurradio #feedly","[1, 0, 0, 1]"
768888657847717888,@IAPOvoice just met cool disaster response team medics going 2 #Italy #earthquake v salute u https://t.co/DWGgRteHPq https://t.co/tJcv36xwGm,"[1, 0, 0, 0]"
768917144339935233,#TheSalvationArmy in Italy is making plans to respond to the earthquake https://t.co/KczpISQzPX,"[1, 0, 0, 1]"
768922195884068864,"Emergency earthquake kit preparers, what are your favorite food items? Right now, we would be living on water and granola bars. Thanks!","[1, 0, 0, 0]"
769203124531781632,"Food the only comfort for Italys earthquake survivors, by @AFP's Ella Ide https://t.co/m3CkmLca77","[1, 0, 0, 0]"
769105835255533568,"KFC, McDonalds join family eateries at home and abroad in donating food and funds after Italy earthquake https://t.co/3BJdZStWQf","[1, 0, 0, 0]"
768687735792033792,@misaelfresz Rescuers Search for Survivors in Italy Quake That Killed 247: Rescue crews using bulldozers and their bare h...  @jesusfresz,"[1, 0, 0, 0]"
768864167851810816,"Allegri, Dybala &amp; Khedira raising funds for earthquake's victims in central Italy (https://t.co/RRd2WyUct5) https://t.co/L3kM9MgpqX","[1, 0, 0, 0]"
768669008195235840,"Italy quake kills 159 as rescuers race to find survivors: ACCUMOLI, ITALY: Rescuers worked into... https://t.co/xSoj8x8B9G &lt;--Full Story","[1, 0, 0, 0]"
768895709579911168,In Support of the victims of the Italian earthquake 08/25-08/28 $5 of every Pasta Amatriciana sold will be donate to Italian Red Cross,"[1, 0, 0, 1]"
768664529471283201,#Rescuers Search for Survivors in Italy Quake That Killed 159 #jobs # #home: #Rescue crews using bulldozers a... https://t.co/xEczXtVP8q,"[1, 0, 0, 0]"
768925914289704960,#ItalyEarthquake @WHO @crocerossa Field guide for crush injuries in earthquakes for medics (for print/distribute) RT https://t.co/8nGSvCpfQe,"[1, 0, 1, 1]"
768920839597195265,Volunteers flock to central Italy to aid in rescue efforts after earthquake - Perspectives Daily https://t.co/WQGmx1Mbc3,"[1, 0, 0, 1]"
768924851365040128,"Following earthquake, @comcast offers customers free calls and texts to Italy.https://t.co/qolcOBbcLi","[1, 0, 0, 0]"
769041120693260288,Donations to churches in Malta this weekend will go towards the victims of the Italy earthquake. #TerremotoItalia  https://t.co/hsWWgO7svh,"[1, 0, 0, 0]"
768687335600828416,Italy earthquake: Death toll rises to 247: Rescue crews using bulldozers and their bare hands raced to dig out survivors from a stron...,"[1, 0, 0, 0]"
768917947297435648,"So, so proud of AC Milan international Keisuke Honda who donated $20,000 to earthquake victims.  Marvelous example of solidarity.  BRAVO!","[1, 0, 0, 0]"
768661566170406912,Rescue workers race to find Italy quake survivors https://t.co/iDdZrnp2g1 [via @France24_en],"[1, 0, 0, 0]"
769181038648053760,ITALY: Italy's museums offer takings to restore quake-hit region: Italy's museums will donate all money raise... https://t.co/ZwGmTPgaeI,"[1, 0, 0, 0]"
768841605348466690,The inhabitants of Italy to massively donate blood for the victims of the earthquake https://t.co/OCOU0yfEYh https://t.co/onqfazoKfm #News,"[1, 0, 0, 0]"
768892831704363008,#Asylumseekers - Asylum seekers volunteer in wake of Italian earthquake https://t.co/i4dm532POu,"[1, 0, 0, 1]"
768902814382764033,The Salvation Army International - The Salvation Army in Italy Prepares Earthquake Response https://t.co/3mK3YnIgbO,"[1, 0, 0, 1]"
768683638837878784,business: Death toll of Italys quake rose to 247 and rescue crews are searching for survivors ... https://t.co/3FZ1Lbjn7i,"[1, 0, 0, 0]"
769269646092410880,IsraAID: On the Ground in Italy's Quake Affected Region #fundrasing. https://t.co/ZagIYBn4dt,"[1, 0, 0, 1]"
768906567701831680,Italy has reacted with unprecedented solidarity to the earthquake. Too many people reached the concerned areas and too much food was donated,"[1, 0, 0, 0]"
768888082510651392,"Antonio Putini, 97, sleeps with his dog in a temporary shelter set up in a gymnasium in Amatrice, central Italy, ... https://t.co/haHdMRIne5","[1, 0, 0, 0]"
768779982751621120,Caritas is raising funds for Italy's quake's victims - https://t.co/nFOM3cyEj0,"[1, 0, 0, 0]"
769321604778192896,Food the only comfort for Italys earthquake survivors - The Local https://t.co/eAcB9o7TyY,"[1, 0, 0, 0]"
769033292540706820,"#jobs #jobsearch # #Italy quake: Asylum seekers donate money, aid rebuilding efforts:              #LONDON: A... https://t.co/bEcNZoABxI","[1, 0, 0, 1]"
768899934791663616,"Aosta, collection of food and essential goods for the earthquake victims https://t.co/zAywmFds2K","[1, 0, 0, 0]"
768807038373793792,Earthquake - from Canada Italian-Canadians are doing their utmost in raising funds for solidarity  https://t.co/U8p8VntfC2,"[1, 0, 0, 0]"
768919887972446208,Comcast Provides Free Calls to Italy Following Earthquake https://t.co/LXnoehWOC8,"[1, 0, 0, 0]"
768961034702852096,"""Italy: Refugee volunteers help earthquake rescue effort in Amatrice""  YouTube  https://t.co/NxcTlvR3Xi","[1, 0, 0, 1]"
768927622214586368,"#ACMilan's Keisuke Honda plans to donate 20,000 for the Italian earthquake relief. https://t.co/yxoO2vaAdr","[1, 0, 0, 0]"
768659409815961600,Italy quake kills 159 as rescuers race to find survivors - Accumoli (Italy) (AFP) - Rescuers worked into the ea... https://t.co/M56lmscY3M,"[1, 0, 0, 0]"
769007752404279296,"Scrap DealerItaly quake: Asylum seekers donate money, aid rebuilding efforts - Times of... https://t.co/w9XHeHUPQQ https://t.co/95Ydm4NUg5","[1, 0, 0, 1]"
768921273036476417,"I've #justdonated to Italy earthquake victims. Donate on @justgiving and help raise 5,000 https://t.co/9gT887nmrD","[1, 0, 0, 0]"
768919220130152448,"Call now, check on your loved ones - Optimum customers: free calls to Italy after quake https://t.co/hDcFuL1Sfs via @dailyrecord","[1, 0, 0, 0]"
769211010163019776,#ITALY-Earthquake-#Queen Elizabeth-Personal donation to support Italian Red Cross after quake-Buckingham Palace says https://t.co/SuRbGP5VVR,"[1, 0, 0, 1]"
768875864041791488,Italian-Americans raising money after quake https://t.co/R5I4FHFqMO,"[1, 0, 0, 1]"
769311346378829824,In pics: Makeshift shelters house Italy's quake refugees - The Local https://t.co/4Gtp1z5Ycq,"[1, 0, 0, 0]"
768668945742049281,Rescuers search for survivors in Italy quake that killed 159 (AP) Do relief supplies include pet items? #PetRelief  https://t.co/UHj6Be3dcr,"[1, 0, 0, 0]"
768910608980992000,"The very best of Italy. More than 5,000 among firefighters, law enforcement and voluntary rescuers.   #earthquake  https://t.co/heg0xFtEH6","[1, 0, 0, 1]"
768687908974833665,Italy quake kills 247 as rescuers race to find survivors: Rescue crews using bulldozers and their bare hands ... https://t.co/omopo6rPyB,"[1, 0, 0, 0]"
768890414996873217,Latest: Italy: Refugee volunteers help earthquake rescue effort in Amatrice https://t.co/F9rS5mBiRs,"[1, 0, 0, 1]"
768927343112970240,"AC Milan's Keisuke Honda and Juve's Sami Kheidra each plan to donate 20,000 for earthquake relief. Fantastic gesture!","[1, 0, 0, 0]"
768889145582194688,#Amatrice Over 700 restaurants raising funds for earthquake survivors with signature dish! https://t.co/UGSXtrIxpg,"[1, 0, 0, 0]"
768978828639305728,"##Italy: Makeshift camp set up for Pescara del Tronto quake victims https://t.co/HaLlbWKsFh #Video, VideoNews, news, ruptly, Video), world","[1, 0, 0, 0]"
768695195894358016,Free wifi for Italy people available via Wifi Master Key.  https://t.co/f1FaMwzu98,"[1, 0, 0, 0]"
768958014745444356,Amateur Radio Volunteers Assisting In Italian Earthquake Response: https://t.co/cYYnV8X8VE,"[1, 0, 0, 1]"
768916430523731969,"Pope Sends Vatican Firefighters,Police to Quake sites to searching for survivors https://t.co/xglIG4psfN #earthquake https://t.co/B7eANt39ij","[1, 0, 0, 0]"
768959512472530945,#ItalyEarthquake: #SalvationArmy is making #DisasterRelief plans for #earthquake #victims https://t.co/xVP5zrrYJV https://t.co/zYNvhCe8VQ,"[1, 0, 0, 1]"
769160337849450496,#BREAKING: The Queen makes personal donation to support work of Italian Red Cross following quake in central #Italy https://t.co/2lvshocQCR,"[1, 0, 0, 1]"
768902930049007616,"#wfxg Asylum seekers volunteer in wake of Italian earthquake: In Arquata del Tronto, about 20 young residents... https://t.co/PlMrjN5qc2","[1, 0, 0, 1]"
768666992031117312,Italy quake kills 159 as rescuers race to find survivors https://t.co/Hy6cUoh8bT via @TOIWorld God help the needy one..All be safe....,"[1, 0, 0, 0]"
768889542040518656,"##Italy: Refugee volunteers help earthquake rescue effort in Amatrice https://t.co/kpFZIQ72A8 #Video, VideoNews, news, ruptly, Video), wor...","[1, 0, 0, 1]"
768940821768904704,lKeisuke Honda has donated 20.000 to the Red Cross for the victims of the earthquake that hit central Italy. https://t.co/i7z0Le8Soq,"[1, 0, 0, 1]"
769307281108467712,OSIA Triangle Lodge 2817 in NC in news for earthquake fundraising efforts: https://t.co/e7I5ZkASpF  You can help: https://t.co/2tPbXGauHh,"[1, 0, 0, 0]"
768393012535844864,#Terremoto Numeri Protezione Civile: 840840840/803555 Serve sangue. Civil Protection Nos. Urgent need for blood donation #Italy #earthquake,"[0, 1, 0, 0]"
768452492652793856,ITALY EARTHQUAKE  ............as a result of the strong earthquake in central Italy for those who want and can also donate just $ 1 for bas...,"[0, 1, 0, 0]"
768445853283516417,"CNN ""RT cnni: The Red Cross is asking people in central Italy to turn off their wifi passwords to make communicati... https://t.co/VUpZMEqKDQ""","[0, 1, 0, 1]"
768554573787193344,A sign of modern times - People urged to remove password from WiFi to help Italian earthquake relief https://t.co/8ObutXTmYb via @mashable,"[0, 1, 0, 0]"
768286044605128704,"#Amatrice mayor (Rieti province close to epicentre): ""we need special units to rescue trapped people"" #terremoto #earthquake","[0, 1, 0, 0]"
768571410750898176,Text ITALY to 80100 to donate $10 to Italy Earthquake Relief Fund and support the @bbb_give Seal Holder @GlobalGiving ongoing relief efforts,"[0, 1, 0, 1]"
768400239203979264,My condolences to the people of Italy affected by this devastating earthquake. International relief assistance is needed.  Please help.,"[0, 1, 0, 0]"
768556244110016512,"@MattyBRaps RT please, it's very important! DONATE 2 $// TO ITALIAN EARTHQUAKE VICTIMS! Just do it!#PrayForItaly https://t.co/iEBrd2qdFZ","[0, 1, 0, 0]"
768299309645254656,"Two reported dead in #arquata del tronto, people are asked to donate #blood  #amatrice #terremoto #earthquake https://t.co/x5W5xCshrp","[0, 1, 0, 0]"
768331927011069952,Mayor of earthquake-hit Amatrice says: (1) stay off the roads near areas affected (2) go give blood if you can. #terrmoto,"[0, 1, 0, 0]"
768525046465892352,"Italy needs help! The earthquake left many people without home, hospitals need ambulances,... https://t.co/JGY7Hro511","[0, 1, 0, 0]"
768344380147138560,Also please donate blood #earthquake,"[0, 1, 0, 0]"
768318146000191488,Italy earthquake urgent blood donations needed #Rieti https://t.co/KWbl5HA1eG,"[0, 1, 0, 0]"
768398035047120896,Restaurants are being called to donate 1 from sales of 'amatriciana' pasta to help Amatrice's earthquake victims https://t.co/txWKwstfdS,"[0, 1, 0, 0]"
768552041522135040,Red Cross requests Italians deactivate Wi-Fi router passwords to ease earthquake rescue efforts https://t.co/M853Ohmpz5,"[0, 1, 0, 1]"
768366578593308672,so sad for those affected by the earthquake please donate blood !! #terremoto,"[0, 1, 0, 0]"
768509922631905280,Locals urged to remove password from WiFi after earthquake Mashable https://t.co/cF4bYVNReB,"[0, 1, 0, 0]"
768501059228696576,The Red Cross asks Italians to deactivate their password protection on their WiFi in the aftermath of an earthquake. https://t.co/ECIXrtMOYh,"[0, 1, 0, 1]"
768374124070768640,If you are close to area affected by the terrible #earthquake in #italy go #donateblood - andate a donare sangue. https://t.co/QTAlrqzToC,"[0, 1, 0, 0]"
768451037334306816,@DKI_Commercial Can also donate to @GlobalGiving's Italy Earthquake Relief Fund to support orgs in local communities https://t.co/dBP5H8UFpK,"[0, 1, 0, 1]"
768611530740948993,Modern #disasterrelief MT @engadget: #Italianearthquake residents asked to disable WiFi p/w https://t.co/kk2NZ0j6J3 https://t.co/LqbZVm37je,"[0, 1, 0, 0]"
768609847885631492,"'We need chain saws..we need everything' #ItalyEarthquake survivors,21 dead  https://t.co/tcTDnGgd32  @alastairjam https://t.co/6qpTrOLpxW","[0, 1, 0, 0]"
768616285047558144,@mishacollins @RandomActsOrg please send a text to 45500(civil protection)donate 2 to help ppl affected by the earthquake #terremotoitalia,"[0, 1, 0, 0]"
768601291555688448,Italian earthquake victims asked to disable WiFi passwords https://t.co/C0Qd89ksu7,"[0, 1, 0, 0]"
768580329414066176,"Huuuuh, disaster orgs requesting opening wifi connections to bolster communication in the wake of Italy's earthquake https://t.co/IvBPEsX3Ar","[0, 1, 0, 0]"
768914704135839744,Italy Quake Rescuers Ask Locals To Unlock Their Wi-Fi Checkout more of our fantastic stuff... https://t.co/sldqLuyvgG https://t.co/LtONrkogOC,"[0, 1, 0, 0]"
768757200634441728, Want to help earthquake victims near you? Disable your WiFi password  https://t.co/rYaJ6ueTfc Le net cest comme la biere : ca se partage,"[0, 1, 0, 0]"
768958535870799874,The Red Cross is urging Italians to turn their Wi-Fi passwords off after the earthquake: The Red Cross is urg... https://t.co/0icCzia1wM,"[0, 1, 0, 1]"
768978532341014528,Donate to day to help save Victims or provide Food Water etc.... https://t.co/T4kc0zJZ7t,"[0, 1, 0, 0]"
768778080915783680,please donate 2 by texting 45500 for italy's earthquake,"[0, 1, 0, 0]"
769130374106669056,"Italy quake rescuers ask locals to unlock their wi-fi (interesting idea, hope it helps) https://t.co/CS1HnIdIip","[0, 1, 0, 0]"
768858856482930688,BBC News: Earthquake rescuers seek unlocked wi-fi https://t.co/OnMJOSW1fP,"[0, 1, 0, 0]"
768806059771367424,#TechnologyNews: Rescue teams searching for earthquake survivors trapped in central Italy have asked locals to unlock their wi-fi passwords.,"[0, 1, 0, 0]"
768887928659607552,"Text ITALY to 80100 to donate $10 to Italy Earthquake Relief, via @bbb_give Seal Holder @GlobalGiving  relief efforts, h/t @MobileGivingOrg","[0, 1, 0, 1]"
768804091413798912,donate  2 to help people victims of the earthquake. thank you #PrayingForItaly,"[0, 1, 0, 0]"
