tweet_id,text,labels
768527647945072640,"Friends and followers, please help me share this, we are raising money for #ItalyEarthquake  https://t.co/yVox9EqgsA https://t.co/HcebLuBZwn","[1, 0, 0, 0]"
768584656388173824,"Army, Rescuers Race to Save Survivors of Italy Quake: The 6.2 magnitude quake struck about 100 miles northeast of Rome and killed at ...","[1, 0, 0, 1]"
768532846256488448,"T-Mobile makes calls, texts from U.S. to Italy free in aftermath of deadly earthquake https://t.co/KguBh7RjFc (via @NewsfusionApps #Tech New","[1, 0, 0, 0]"
768526488790446080,Italy have a big earthquake and 123 people get killed and the leader of the country mobilize the  army to help out.,"[1, 0, 0, 1]"
768506782096453632,There is a relief fund set up by the Italian Red Cross for the population hit by the dramatic earthquake this... https://t.co/R4Apjttizg,"[1, 0, 0, 1]"
768604463808458752,CBC TORONTO: 'Calls are coming in from everywhere': Torontonians sending aid to Italian earthquake zone https://t.co/ejQ3AGI3xQ,"[1, 0, 0, 0]"
768509338147098624,#Pope #Catholics Pope dispatches Vatican firefighters to help in Italy quake rescu...: Earli... https://t.co/GJd3t7SJbX #UniteBlue #Tcot,"[1, 0, 0, 0]"
768528478526242816,Emergency aid from Hungary https://t.co/ocYbruD3Tk https://t.co/aokugEBwa9,"[1, 0, 0, 1]"
768614281684189184,The @niaforg is raising money to help Italy's earthquake victims. Donations accepted https://t.co/VoRuQmTEBQ https://t.co/VBAmEACmiK,"[1, 1, 0, 1]"
768575191198806016,volunteers from everywhere in Italy are reaching the area of earthquake to help. We show our best in tragedies. ,"[1, 0, 0, 0]"
768557253100244992,"""Cornwall charity ShelterBox sends relief team to Italy earthquake...""  https://t.co/zGTWyconFG #cornwall #feedly","[1, 0, 0, 1]"
768575234517630976,Deadly Italy earthquake: Accumoli and Amatrice in ruins;  Army mobilized in rescue~ via @nbcnews https://t.co/3cmPZEWWUX,"[1, 0, 0, 1]"
768512457954455552,#Earthquake #Italy  Colonel Massimo Tuzza #Army working manually for the removal of rubble  https://t.co/7R0OCAxTCX,"[1, 0, 0, 1]"
768591529451655169,MoneyGram Announces Zero-Fee Transactions for Red Cross Donations Following Italy Earthquake  Satellite PR New... https://t.co/zUZ5ITipoo,"[1, 0, 0, 1]"
768534890333601793,Red Cross Accepting Funds After Italian Quake https://t.co/vORbqPlq4a,"[1, 0, 0, 1]"
768568768406560769,"Italy Earthquake: Death toll rises to 159, Army Mobilized, Dozens Buried in Amatrice - NBC News https://t.co/L8uykmjPx0","[1, 0, 0, 1]"
768714790235738112,#NRJMusicNews @LadyGaga is donating money to help recovery efforts in #Italy after an earthquake shook the country https://t.co/9xFsu1beQZ,"[1, 0, 0, 0]"
768835558223257600,First tent camps set up for #Italy #earthquake homeless. #Amatrice #Accumoli #CBC https://t.co/5bl4FgMoWV,"[1, 0, 0, 0]"
768625953794764801,"Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/8uBlGG7Uud via @nbcnews/ OUR PRAYERS ARE WITH YOU !","[1, 0, 0, 1]"
768878756421394432,#SFDonation: 200 to @BritishRedCross Italy Earthquake Appeal via @TidalWare https://t.co/8myDGt8VIQ,"[1, 0, 0, 0]"
768661057795661824,"AT&amp;T, T-Mobile, and Verizon waive fees following earthquake in Italy  Earlier today, a mag... https://t.co/srRWaxqOIw https://t.co/BSCgdtxU9z","[1, 0, 0, 0]"
768827541629132806,Petition to have the current Italian lottery jackpot (130m) donated to the victims of the earthquake in Italy: https://t.co/n8JGGCDA7C,"[1, 0, 0, 0]"
768796452428484610,Chabad in Italy Offers Assistance to Earthquake Victims - Arranging volunteers from the local Jewish community... https://t.co/RDtykIAh7K,"[1, 0, 0, 1]"
768662043004170240,"@Gurmeetramrahim   Earthquake in Italy!  @derasachasauda volunteers, save the life Papa g .all.r your children .help them.","[1, 0, 0, 0]"
768768598835916800,These refugees live on 2 per day. They&amp;apos;ve donated what they have to help Italy&amp;apos;s... https://t.co/NG0gkZbbej ^Independent,"[1, 0, 0, 0]"
768821166157037568,"Sami Khedira is donating 20,000 to the victims of the Italian earthquake. Pure class that guy","[1, 0, 0, 0]"
768769338165829632,"Relief efforts go through the night as @CaritasItaliana give 100,000 #ItalyQuake https://t.co/j4fH2wL4hv https://t.co/JvPjDwLMrG","[1, 0, 0, 1]"
768802580294148096,A group of refugees living on 2 a day have donated to Italy's earthquake victims https://t.co/F1tyaiC3zM https://t.co/WM7QccfsCA,"[1, 0, 0, 0]"
768847570596528128,"To show support, we're donating 1 from every Spaghetti all'Amatriciana sold until Monday to the Italian earthquake relief fund #Amatriciana","[1, 0, 0, 0]"
768672980247326720,PSA: Telstra and Optus are offering free calls to Italy following yesterdays earthquake https://t.co/mrd9nU8Hp6,"[1, 0, 0, 0]"
768848577225428992,"Italy quake - Young girl found alive under rubble, but at least 240 dead. ShelterBox team has arrived in country. https://t.co/IMw7GLStFt","[1, 0, 0, 1]"
768870479830589440,Yogapathways donated $100 of their donation fund https://t.co/buxqbNLVuy,"[1, 0, 0, 0]"
768827171494203392,CS Monitor - Thousands of workers join efforts to find Italy earthquake survivors https://t.co/4srpwT4kVu,"[1, 0, 0, 0]"
768726200986591232,Restaurants to donate 2 for every plate of Amatriciana to help the reconstruction. London restaurants? #earthquake https://t.co/GAPoMagozC,"[1, 0, 0, 0]"
768853052036177921,Cornish aid workers from @ShelterBox arrive in Italy earthquake zone: https://t.co/7aqnjO1QKE https://t.co/TB8TezThEG,"[1, 0, 0, 1]"
768873438672855040,Asylum seekers volunteer in wake of Italian earthquake https://t.co/eVBujIuS0g,"[1, 0, 0, 1]"
768629284625788929,"Let's pray for + Italy + .. &gt;&gt; RT: Deadly earthquake rocks central Italy, Army mobilized in rescue https://t.co/ebwicbuhxF via @nbcnews","[1, 0, 0, 1]"
768832593659850752,Classy @SamiKhedira donated 20000 to victims of Italian earthquake. Also auctioning signed @juventusfcen shirt,"[1, 0, 0, 0]"
768795233526087680,#Breaking Napoli to donate money to those affected by earthquake Read More : https://t.co/uexs8H02tq,"[1, 0, 0, 0]"
768777208265527297,The @IAMMuseumNYC and other groups are raising money for relief efforts in Italy https://t.co/W0DBFudzJK https://t.co/ZvggOHpMDb,"[1, 0, 0, 1]"
768835011416129536,#ItalyEarthquake: The Salvation Army Italy is making plans to respond to the 24 August quake https://t.co/W5OSr6Hloe https://t.co/ncDH5LjZqq,"[1, 0, 0, 1]"
768819079922585600,ARRL: Amateur Radio Volunteers Assisting in Italian Earthquake Response: Radio amateurs are taking part in th... https://t.co/tzBX4JYoCU,"[1, 0, 0, 1]"
768638056219959297,Lady Gaga will donate the money to rebuild Italy after the earthquake https://t.co/aaJSeceQad https://t.co/9aXe57kfnp #news #Russia,"[1, 0, 0, 0]"
768802267042578432,Rotary is sending Shelterboxes to provide emergency accommodation to victims of Italian earthquake.  @ShelterBox @shelterboxpress,"[1, 0, 0, 1]"
768847507581440000,Refugees living on 2 per day donate to Italys quake victims. The Independent 25.08.2016... https://t.co/VxUgE3Mt2L,"[1, 0, 0, 0]"
768668222627336192,Verizon is offering free wireless and wireline calling from  the U.S. to Italy  https://t.co/TD164VqsRd,"[1, 0, 0, 0]"
768854384319066112,"Despite the risks faced from the aftershocks of the earthquake in #Italy, our team is on the ground distributing aid https://t.co/NRQj42QSil","[1, 0, 0, 1]"
768707653673578498,People gathered this morning in Rome to donate blood for the injured #earthquake  https://t.co/8WtAiuAvSZ,"[1, 0, 1, 0]"
768769857009704960,From Radio-Canada's team in Italy; tents erected in Amatrice for survivors of Wednesday's quake: https://t.co/VBNqFR5TIw,"[1, 0, 0, 0]"
768749892873445376,"a man is seen in front of a tent in a temporary shelter for the #earthquake victims in #Amitrice , #Italy . https://t.co/KCpsPbbMcb","[1, 0, 0, 0]"
768800256922382336,"ProgressiveArmy: RT TheBpDShow: 6.2 Earthquake in Amatrice, Italy: https://t.co/58rgdxMVWJ via YouTube","[1, 0, 0, 1]"
768830972624240640,"For every plate of Bucatini all' Amatriciana served, we'll donate $2 to aid the Amatrice earthquake victims. https://t.co/4MO94KNyO1","[1, 0, 0, 0]"
768740504016154625,"ITALY EARTHQUAKE - Over 1,200 people camped in tents overnight after Italian quake https://t.co/KK553Ttnv7","[1, 0, 0, 0]"
768837733905076224,MoneyGram supports Save the Children and waives fees for donations to Red Cross after quake rocks central Italy https://t.co/J3WGLbjrqZ,"[1, 0, 0, 1]"
768876351654723584,"Now until end of day Tue., @54MINTsf donates $3 of every #Amatriciana pasta to victims of the #earthquake in #Italy https://t.co/4dpU6Gtc54","[1, 0, 0, 0]"
768848802769833984,SALISBURY: Disaster relief volunteers head out to earthquake-hit Italy https://t.co/3jRxj55JGq #Wiltshire,"[1, 0, 0, 1]"
768822935566086144,Weve donated over 2000 worth of BIG BEN Gloves to go FOC today to the rescue and support teams in italy.#earthquake https://t.co/LeqMYF51ZY,"[1, 0, 0, 0]"
768630207351623681,My thoughts go out to the people of Italy who have suffered a devastating earthquake @Telstra free calls to Italy  https://t.co/vNHc6mJVjD,"[1, 0, 0, 0]"
768771299149750276,Gioiosa Jonica These refugees live on 2 per day. They've donated what they have to help Italy's earthquake victims https://t.co/bOmySjE6DL,"[1, 0, 0, 0]"
768836232512212992,#BERGOGLIOS GIFT TO THE VICTIMS OF THE #EARTHQUAKE: #VATICAN FIREFIGHTERS IN AMATRICE https://t.co/AzfQGcu2No via @In Terris - News on line,"[1, 0, 0, 0]"
768844645824466944,Pope Dispatches Vatican Firefighters To Help In Italy Earthquake Rescue: Pope Francis on Wednesday dispatched... https://t.co/UjWKwyB4CS,"[1, 0, 0, 1]"
768669461847109632,#Breaking Pope dispatches Vatican firefighters to help in Italy quake rescue Read More : https://t.co/aMK7HL3Ecw,"[1, 0, 0, 0]"
768755845085536256,#OrderofMalta activated a mobile unit assistance to aid those in #Amatrice #ItalyEarthquake https://t.co/7qLBk0oP1c https://t.co/CwRBw48hnL,"[1, 0, 0, 0]"
768755700340228097,Rethinking #Resilience: Capacities of Relief Staff &amp; #Volunteers in Disaster Zones | https://t.co/bMNUZKf6Ze #WRR2016 #DRR #NGO #earthquake,"[1, 0, 0, 1]"
768704570226778113,.@MoneyGramMe announces zero-fee transactionc for Red Cross Donations following #Italy #earthquake https://t.co/td8qmoacE7 #CSR #nonprofit,"[1, 0, 0, 1]"
768793405103144960,These #refugees live on 2/day. They've donated what they have to help #Italy's #earthquake victims https://t.co/JCWQbyzNtz via @Independent,"[1, 0, 0, 0]"
768837411262566400,The Pope has sent to the earthquake area of the Vatican firefighters and gendarmes https://t.co/DMjMP09xD5 https://t.co/pKiP7Jqg3V #Russia,"[1, 0, 0, 0]"
768782150900584449,"AT&amp;T, T-Mobile and Verizon Give Free Calls to Italy: Earlier this week, a massive Earthquake... https://t.co/UJZnPWx8Sb","[1, 0, 0, 0]"
768765828925943808,US @verizon phone customers can call family/friends in Italy for free. #ItalyEarthquake @jnels https://t.co/USco9UmFuw,"[1, 0, 0, 0]"
768761001407868928,https://t.co/laGdk0raLM  Donate money for gloves for the firemen tirelessly searching the rubble  #earthquake,"[1, 0, 0, 0]"
768857681138487301,1 DONATION FOR EVERY SALE OF AMATRICIANA PASTA FROM OUR MENU WILL GO TO THE ITALY EARTHQUAKE RELIEF IN AMATRICE https://t.co/27Ob6Qhqiu,"[1, 0, 0, 0]"
768830560366190593,"For every plate of Bucatini all' Amatriciana we serve this week, we'll donate $2 to aid the victims of the earthquake in Amatrice, Italy.","[1, 0, 0, 0]"
768801811323097088,Chabad-Italy Offers Assistance to Earthquake Victims - Arranging volunteers from local Jewish community and Israel - https://t.co/gcF2yGcbry,"[1, 0, 0, 1]"
768755580395630592,"Earthquake in Central Italy, collection of food in the supermarkets of the Valle dAosta https://t.co/LHBocu8G3i","[1, 0, 0, 0]"
768624023941029888,@crocerossa Trying to obtain information on volunteer opportunities towards earthquake relief. Could you DM or provide an e-mail address?,"[1, 0, 0, 1]"
768886844352237569,#ICYMI: Team Rubicon UK has an assessment team of medics en route to Italy. More information: https://t.co/0cWWw5IEEd #ItalyEarthquake,"[1, 0, 0, 1]"
768729948651532288,"Some 1,200 people spent the night in tents after the earthquake in Italy https://t.co/q2U0aiGvaJ https://t.co/ozZCWjNqxU","[1, 0, 0, 0]"
768759090612989952,@HellasVeronaFC will donate 1 to earthquake relief for every spectator in the stadium on Saturday for #VerLat https://t.co/XBmO21nSww,"[1, 0, 0, 0]"
768703895682113536,"Italy quake. Young girl found alive under rubble, but at least 247 dead. ShelterBox team arriving today. https://t.co/fqgE5H4b1z","[1, 0, 0, 1]"
768768668863987712,Free Airbnb shelter for earthquake survivors https://t.co/cX2l9xFZkF https://t.co/9bXx79wYFI,"[1, 0, 0, 0]"
768819701891805185,"Lt. Colonel Tursi, Officer Commanding Italy &amp; Greece, works with authorities to see how The Salvation Army can help after Italy earthquake.","[1, 0, 0, 1]"
768735897982496768,"#terremoto For helping victims of the #earthquake: blankets, food, basic goods https://t.co/HwxosDfqS8","[1, 0, 0, 0]"
768830503646617600,For each Amatriciana we will donate  2 (  1 from us and  1 from you) to help victims of the earthquake. #Amatrice https://t.co/bU0SwDiJSw,"[1, 0, 0, 0]"
768853321822179329,"Israel has elite search, rescue teams, field hospital on standby. Why refuse manpower when minutes matter? https://t.co/hNvNHSVLmL @ItalyMFA","[1, 0, 0, 0]"
768757554260443136,"Android Police: AT&amp;T, T-Mobile, and Verizon wave fees following earthquake in Italy ... https://t.co/Tq5XitX6Zw","[1, 0, 0, 0]"
768816702956113924,"Italy quake - people sleeping outdoors, in cars, in tents. ShelterBox team in place, making plans to help.","[1, 0, 0, 1]"
768878589064253441,"Team Rubicon UK has an assessment team of veterans, all qualified medics, en route to Italy https://t.co/Gfdc0UTxen","[1, 0, 0, 1]"
768812066274578432,"""Amateur Radio Volunteers Assisting in Italian Earthquake Response"" https://t.co/KbyqaJGSq8 #amateurradio #feedly","[1, 0, 0, 1]"
768839641520824321,Salvationist: The #SalvationArmy is preparing to assist people in need after devastating #ItalyEarthquake: https://t.co/Rocow9nxoq,"[1, 0, 0, 1]"
768888657847717888,@IAPOvoice just met cool disaster response team medics going 2 #Italy #earthquake v salute u https://t.co/DWGgRteHPq https://t.co/tJcv36xwGm,"[1, 0, 0, 0]"
769209849863221248,Quake-hit town's local dish on the menu in bid to raise funds: Food lovers and chefs in Italy and beyond are ... https://t.co/UwFBtSTxSN,"[1, 0, 0, 0]"
768996582415106048,"Italy quake: Asylum seekers donate money, aid rebuilding efforts Asylum seekers in Italy have rallied to help survi... https://t.co/AqoHZym7Om","[1, 0, 0, 1]"
768671914982203392,@potus are we sending any support to Italy quake victims? The Republic of California has trained resources who can help. Get off your ass.,"[1, 0, 0, 0]"
768917144339935233,#TheSalvationArmy in Italy is making plans to respond to the earthquake https://t.co/KczpISQzPX,"[1, 0, 0, 1]"
768922195884068864,"Emergency earthquake kit preparers, what are your favorite food items? Right now, we would be living on water and granola bars. Thanks!","[1, 0, 0, 0]"
769203124531781632,"Food the only comfort for Italys earthquake survivors, by @AFP's Ella Ide https://t.co/m3CkmLca77","[1, 0, 0, 0]"
769105835255533568,"KFC, McDonalds join family eateries at home and abroad in donating food and funds after Italy earthquake https://t.co/3BJdZStWQf","[1, 0, 0, 0]"
769157894835150848,"Queen Elizabeth II has made personal donation to support Italian Red Cross after quake, Buckingham Palace says - PA https://t.co/lHVkJG6LxV","[1, 0, 0, 1]"
768739298589933568,We have a collection of resources and evidence related to health and #earthquake - https://t.co/Ls3AscsllQ @CochraneLibrary #ItalyEarthquake,"[1, 0, 0, 0]"
768687735792033792,@misaelfresz Rescuers Search for Survivors in Italy Quake That Killed 247: Rescue crews using bulldozers and their bare h...  @jesusfresz,"[1, 0, 0, 0]"
768915808005136388,"Tent cities setup northeast of Rome after earthquake in Italy, at least 241 dead: AMATRICE, Italy -Rescue cre... https://t.co/pXltVZVHfg","[1, 0, 0, 0]"
768864167851810816,"Allegri, Dybala &amp; Khedira raising funds for earthquake's victims in central Italy (https://t.co/RRd2WyUct5) https://t.co/L3kM9MgpqX","[1, 0, 0, 0]"
768669008195235840,"Italy quake kills 159 as rescuers race to find survivors: ACCUMOLI, ITALY: Rescuers worked into... https://t.co/xSoj8x8B9G &lt;--Full Story","[1, 0, 0, 0]"
768895709579911168,In Support of the victims of the Italian earthquake 08/25-08/28 $5 of every Pasta Amatriciana sold will be donate to Italian Red Cross,"[1, 0, 0, 1]"
769064601199730688,Meanwhile in Italy asylum seekers give up their daily allowance of 2 to help earthquake survivors in the Apennines https://t.co/WzWE3vgOSF,"[1, 0, 0, 1]"
768664529471283201,#Rescuers Search for Survivors in Italy Quake That Killed 159 #jobs # #home: #Rescue crews using bulldozers a... https://t.co/xEczXtVP8q,"[1, 0, 0, 0]"
768925914289704960,#ItalyEarthquake @WHO @crocerossa Field guide for crush injuries in earthquakes for medics (for print/distribute) RT https://t.co/8nGSvCpfQe,"[1, 0, 1, 1]"
768953046726434816,Free calls to Italy in the wake of earthquake https://t.co/MQ3Unm6P20,"[1, 0, 0, 0]"
768920839597195265,Volunteers flock to central Italy to aid in rescue efforts after earthquake - Perspectives Daily https://t.co/WQGmx1Mbc3,"[1, 0, 0, 1]"
768924851365040128,"Following earthquake, @comcast offers customers free calls and texts to Italy.https://t.co/qolcOBbcLi","[1, 0, 0, 0]"
768893579951419392,Join Slow Food USA and us to raise money to support the relief of the victims in #Amatrice and surrounding areas!... https://t.co/611qHwiYQm,"[1, 1, 0, 1]"
769041120693260288,Donations to churches in Malta this weekend will go towards the victims of the Italy earthquake. #TerremotoItalia  https://t.co/hsWWgO7svh,"[1, 0, 0, 0]"
768687335600828416,Italy earthquake: Death toll rises to 247: Rescue crews using bulldozers and their bare hands raced to dig out survivors from a stron...,"[1, 0, 0, 0]"
768917947297435648,"So, so proud of AC Milan international Keisuke Honda who donated $20,000 to earthquake victims.  Marvelous example of solidarity.  BRAVO!","[1, 0, 0, 0]"
768737582800928770,"#Earthquake Collection efforts taking place in #Florence today from 10am-10pm (asking for clothes, shoes, water) https://t.co/BVq2ADfSo4","[1, 1, 0, 0]"
768661566170406912,Rescue workers race to find Italy quake survivors https://t.co/iDdZrnp2g1 [via @France24_en],"[1, 0, 0, 0]"
769181038648053760,ITALY: Italy's museums offer takings to restore quake-hit region: Italy's museums will donate all money raise... https://t.co/ZwGmTPgaeI,"[1, 0, 0, 0]"
768904081830055936,Bucatini Amatriciana  Appetizer $12.00  100% of tonights sales of this dish will be donated to the earthquake... https://t.co/0miQLU5SMK,"[1, 0, 0, 0]"
768841605348466690,The inhabitants of Italy to massively donate blood for the victims of the earthquake https://t.co/OCOU0yfEYh https://t.co/onqfazoKfm #News,"[1, 0, 0, 0]"
768892831704363008,#Asylumseekers - Asylum seekers volunteer in wake of Italian earthquake https://t.co/i4dm532POu,"[1, 0, 0, 1]"
768902814382764033,The Salvation Army International - The Salvation Army in Italy Prepares Earthquake Response https://t.co/3mK3YnIgbO,"[1, 0, 0, 1]"
768908958383820800,Earthquake relief efforts: Amatriciana for Amatrice ($2 donated per every dish) https://t.co/FXQUM1UH0z https://t.co/jyK4kXEJ9k,"[1, 0, 0, 0]"
768683638837878784,business: Death toll of Italys quake rose to 247 and rescue crews are searching for survivors ... https://t.co/3FZ1Lbjn7i,"[1, 0, 0, 0]"
769269646092410880,IsraAID: On the Ground in Italy's Quake Affected Region #fundrasing. https://t.co/ZagIYBn4dt,"[1, 0, 0, 1]"
768906567701831680,Italy has reacted with unprecedented solidarity to the earthquake. Too many people reached the concerned areas and too much food was donated,"[1, 0, 0, 0]"
768888082510651392,"Antonio Putini, 97, sleeps with his dog in a temporary shelter set up in a gymnasium in Amatrice, central Italy, ... https://t.co/haHdMRIne5","[1, 0, 0, 0]"
768779982751621120,Caritas is raising funds for Italy's quake's victims - https://t.co/nFOM3cyEj0,"[1, 0, 0, 0]"
769321604778192896,Food the only comfort for Italys earthquake survivors - The Local https://t.co/eAcB9o7TyY,"[1, 0, 0, 0]"
769033292540706820,"#jobs #jobsearch # #Italy quake: Asylum seekers donate money, aid rebuilding efforts:              #LONDON: A... https://t.co/bEcNZoABxI","[1, 0, 0, 1]"
768899934791663616,"Aosta, collection of food and essential goods for the earthquake victims https://t.co/zAywmFds2K","[1, 0, 0, 0]"
768807038373793792,Earthquake - from Canada Italian-Canadians are doing their utmost in raising funds for solidarity  https://t.co/U8p8VntfC2,"[1, 0, 0, 0]"
768919887972446208,Comcast Provides Free Calls to Italy Following Earthquake https://t.co/LXnoehWOC8,"[1, 0, 0, 0]"
768961034702852096,"""Italy: Refugee volunteers help earthquake rescue effort in Amatrice""  YouTube  https://t.co/NxcTlvR3Xi","[1, 0, 0, 1]"
768664430351646721,"Rescuers desperately search for survivors after a powerful quake shook central #Italy Wednesday, leaving at least... https://t.co/47Dqphk1w1","[1, 0, 0, 0]"
768927622214586368,"#ACMilan's Keisuke Honda plans to donate 20,000 for the Italian earthquake relief. https://t.co/yxoO2vaAdr","[1, 0, 0, 0]"
768659409815961600,Italy quake kills 159 as rescuers race to find survivors - Accumoli (Italy) (AFP) - Rescuers worked into the ea... https://t.co/M56lmscY3M,"[1, 0, 0, 0]"
769162209494724608,"Comfort food for Italy quake survivors In a children's play park in the tiny Italian village of Illica, survivors ... https://t.co/3nlT9G2EqK","[1, 0, 0, 0]"
769007752404279296,"Scrap DealerItaly quake: Asylum seekers donate money, aid rebuilding efforts - Times of... https://t.co/w9XHeHUPQQ https://t.co/95Ydm4NUg5","[1, 0, 0, 1]"
768921273036476417,"I've #justdonated to Italy earthquake victims. Donate on @justgiving and help raise 5,000 https://t.co/9gT887nmrD","[1, 0, 0, 0]"
768919220130152448,"Call now, check on your loved ones - Optimum customers: free calls to Italy after quake https://t.co/hDcFuL1Sfs via @dailyrecord","[1, 0, 0, 0]"
769211010163019776,#ITALY-Earthquake-#Queen Elizabeth-Personal donation to support Italian Red Cross after quake-Buckingham Palace says https://t.co/SuRbGP5VVR,"[1, 0, 0, 1]"
768875864041791488,Italian-Americans raising money after quake https://t.co/R5I4FHFqMO,"[1, 0, 0, 1]"
769311346378829824,In pics: Makeshift shelters house Italy's quake refugees - The Local https://t.co/4Gtp1z5Ycq,"[1, 0, 0, 0]"
768668945742049281,Rescuers search for survivors in Italy quake that killed 159 (AP) Do relief supplies include pet items? #PetRelief  https://t.co/UHj6Be3dcr,"[1, 0, 0, 0]"
768910608980992000,"The very best of Italy. More than 5,000 among firefighters, law enforcement and voluntary rescuers.   #earthquake  https://t.co/heg0xFtEH6","[1, 0, 0, 1]"
768679577019305984,"Rescuers search for survivors in Italy quake that killed 247: AMATRICE, Italy (AP)  Rescue crews using bulld... https://t.co/5H2re1tsJp","[1, 0, 0, 0]"
768687908974833665,Italy quake kills 247 as rescuers race to find survivors: Rescue crews using bulldozers and their bare hands ... https://t.co/omopo6rPyB,"[1, 0, 0, 0]"
