tweet_id,text,labels
'263383067601821696',The remains of an umbrella that could not hold up to Hurricane Sandy @ King Pizza &amp; Fried Chicken http://t.co/sIoJvV8m,"[0, 1]"
'262602296658108417',My cousin just bought 50 cheeseburgers from McDonald's... We're ready for hurricane Sandy...,"[0, 1]"
'262945666773434369',Getting ready for hurricane Sandy :) (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 2656 others) http://t.co/95qhqUDy,"[0, 1]"
'262980757197320192',@KimKardashian I am safe and I love u so much!,"[1, 0]"
'262766430716563456',"@SharmishthaaT ah, I thought you were in NY for some reason","[1, 0]"
'263404164711858176',Having second thoughts about the world ending with this Hurricane Sandy...,"[0, 1]"
'262954092714942464',Why is there nothing to watch ?!?,"[1, 0]"
'262637737121828864',THERE'S NO BREAD LEFT :(.  #SANDY (@ Trader Joe's) http://t.co/LCjPWE1F,"[0, 1]"
'263043270844747776',"RT @ShyGuyJerry: @StreetPassNYC this sucks that just because Hurricane Sandy has struck, I can't go out and streetpass anyone :( reply o ...","[0, 1]"
'262629158671224832',RT @FratBoysComedy: Matt Ryan just told Hurricane #Sandy to leave & it listened. #badass,"[0, 1]"
'263375431581978626',"RT @pico210tx: I liked a @YouTube video from @itsdansby http://t.co/52IkYxxs Hurricane Sandy Mill Basin Brooklyn, New York Aftermath 10/ ...","[0, 1]"
'263077696425312256',Con Ed just blew up!,"[1, 0]"
'263367074066358272',"Pro-Assad page claims #Syria & Iran engineered Hurricane #Sandy (which killed at least 11 in pro Syrian Gov, Cuba..) http://t.co/Pu5fSuzr","[0, 1]"
'263090972718678016',Coffee time with The friends at Home while  #Huracn sandy is here,"[0, 1]"
'262355935517884416',RT @AFrankenStorm: HURRICANE IRENE WAS A BASIC BITCH. IMA BOUT TO SHUT ERRYTHANG THE HELL DOWN.,"[0, 1]"
'262722309318647810',@carlyhull6 okay lol so I bought some really cute stuff today I'm happy,"[1, 0]"
'262591883052728321',RT @c0ffeemon: I'm sad bcz the hurricane's gonna rip all the pretty leaves off all the trees &gt;.&lt;,"[0, 1]"
'262670514332508161',@Gloria_Noellex3 awww lol  Heard you guys are closed though !,"[1, 0]"
'262951534244007940',Hurricane Sandy's here so my 86 year old grandfather who can barely walk decides to go out and run errands #makessense #worried,"[0, 1]"
'262846385395736577',RT @JoshDevineDrums: Thoughts go out to everyone effected my this hurricane in the states!!,"[0, 1]"
'263353094539190272',RT @Skeptical_Kidd: They should name hurricanes with black people names. I'd be terrified of hurricane Shanaynay!!,"[0, 1]"
'262581227033333761',RT @BigFrankenStorm: BLOWIN SO MANY NIGGAS THEY SHOULD CALL ME HURRICANE SANDY KARDASHIAN.,"[0, 1]"
'262800108800847872',RT @_IdontGaf_: This hurricane shit better not fuck up my Halloween thoo.,"[0, 1]"
'263014785740836864',"Bitch, you're dumb that's it.","[1, 0]"
'263098094315520003',Must see picture from Ground Zero! Incredible #sandy #NYC http://t.co/2fRbdNyQ,"[1, 0]"
'262691175620808704',"I was jealous of my friend going new York this week, but with this hurricane on its way I feel slightly sorry for her... Scary!","[0, 1]"
'262896775478779905',"RT @Mikey_Allegheny: BIG POOL PARTY*\Going Down TOMORROW NIGHT At Your Front Door ! Hosted By: Hurricane Sandy . No Police , Music By Dj ...","[0, 1]"
'262749301309050880',@AmandaHafner1 watch your language younging! But for real everyone in this movie deserves to die. #youredumb,"[1, 0]"
'262969768645120000',what city is next? hmmmm...dont make me lil reese ya #hurricane #sandy #follow,"[0, 1]"
'262767639192014848',My feet are always freezing but if I wear socks I'm hot,"[1, 0]"
'262931177969700865',Hurricane Sandy: Climate Change Activists Offer Stark Reminder Before Storm Hits http://t.co/xeH4R1XD via @HuffPostGreen,"[0, 1]"
'262421019699068929',"I'm at Grand Central Terminal (New York, NY) w/ 21 others http://t.co/9oTLX2uq","[1, 0]"
'262378520355954688',I'm at O'shea's Cafe (New York) http://t.co/DJytXYt8,"[1, 0]"
'262477916850511872',"Take Hurricane Sandy seriously, East Coast residents are warned http://t.co/ojyPVogA","[0, 1]"
'263405034295947265',I been with Haily all day! She never gets tired of playing with barbies! ;o,"[1, 0]"
'262536641707646977',@CatCasselli: Its a blacked out blurr... BUT IM PRETTY SURE IT RULED,"[1, 0]"
'262392768272408576',#GottaAceMySATexam .. GOODNESS wish my brother found that earlier http://t.co/pFv0rAXa ..better get it while u can Boomer Sooner uab,"[1, 0]"
'262712350937870336',"I love how everything in the world has a Twitter, from hurricane sandy to Peyton manning forehead","[0, 1]"
'262906599327281152',Good luck to everybody for he next 2 days !,"[0, 1]"
'262727888082706432',RT @alliseeisgold: I bet wrestlers on the East Coast are pumped for Hurricane Sandy. No school. No practice. And Mom went grocery shopping!,"[0, 1]"
'262894047503474688',#Hunkering is never so important as when a #hurricane is on the way. #Sandy #hunkerhunker,"[0, 1]"
'262628642318868480',Pretty awesome!!  Drinking a Firestone 15 (XV) Anniversary Ale by @FirestoneWalker @ Buy Rite Liquors   http://t.co/mrupD0V5,"[1, 0]"
'262934899953127424',Perfect hurricane breakfast :) Dad's Caramel Rolls @ Isham West http://t.co/zfY8OIiS,"[0, 1]"
'262947281794375681',RT @AryanBrothahood: I'm mentally preparing myself for da generic gotcha bitch pussy wetter den hurricane sandy punchlines. Fab would  ...,"[0, 1]"
'262536981043621890',Hope This Hurricane Is Not Bad ',"[0, 1]"
'262992229214326784',Hunter.. feel free to close Wednesday.,"[1, 0]"
'263098598529572864',Bloomberg: By midnight we expect surge to recede. #Sandy And now...espanol!,"[0, 1]"
'262630002225446912',Watch Hurricane Sandy like not even hit us...,"[0, 1]"
'262357209646788609',Bouta have my hair in these clips theu this whole hurricane.! Lol I look like Coolio http://t.co/5B1ZSJX7,"[1, 0]"
'263022165908127744',"@mariasherm omg that sounds fun, but how about adding in some@kylieminogue !","[1, 0]"
'263401921895886848',"@ElBloombito  What, there aren't any deaf Spanish speaking people?","[1, 0]"
'262748471008837634',#ToMyFurtureChildren I'll make sure I marry someone with gorgeous eyes so you can be blessed with them,"[1, 0]"
'263168519561170944',I think I should take a shower now ... if we lose electricity it will be hard showering in the dark ...,"[1, 0]"
'262584761359417345',Lol so many people retweet the hurricane sandy account that I don't even have to follow it.,"[0, 1]"
'263358835643793409',Taking mami out to eat ~ http://t.co/pEFRCFE0,"[1, 0]"
'262739764669710337',RT @IamEvilTebow: Hurricane Sandy is heading to the Jersey Shore. Maybe there is a God,"[0, 1]"
'263382060935311360',RT @hurricannesandy: WHAT IF GANGAM STYLE WAS ACTUALLY JSST A GIANT RAIN DANCE AND WE BROUGHT THIS HURRICANE ON OURSELVES?,"[0, 1]"
'263097085325373440',RT @itgetscheesier: hurricane weather not sweater weather,"[0, 1]"
'263408189830213632',"RT @ElliottcMorgan: Twitter's all like, WHAT HURRICANE YO WE GOT STAR WARS!!","[0, 1]"
'262941817518039042',RT @Shvmir: I honestly don't care about this hurricane to be real. Certain things just don't phase me,"[0, 1]"
'263101007012179968',Hide yo kids hide yo wives #Sandy,"[0, 1]"
'262707949309403137',Just released some  loads and my stomach still hurts,"[1, 0]"
'262779460129021952',RT @RightInAcademia: Nice!- Leadership: Romney Uses Campaign Bus to Deliver Hurricane Relief http://t.co/LzLhGQNK h/t  @kyleraccio #tcot ...,"[0, 1]"
'263349728610242560',@LizGillies I think a hurricane (?) is more important than Halloween but don't worry tomorrow is another day and we'll forgot about it,"[1, 0]"
'263077525213806592',"Yes, I live in #Brooklyn. http://t.co/9xh2jpmH","[1, 0]"
'262389399776538624',I like when a felmale assso fat she got that arch. I can run on that shit all day!,"[1, 0]"
'262695467408830464',@DeaconJohnHunt: @Micheee1020: hang in there. Angels will watch over you. Thanks Deacon John....pls pray for us in NJ xo,"[1, 0]"
'262686135803850755',RT @bAMBoozled__: I wish there was an exit button for this hurricane sandy alert ! Sheesh ! #annoying,"[0, 1]"
'262618259575148544',"RT @AlexaEdwards1: Lol its supposed to snow after the hurricane ? the worlds ending , great.","[0, 1]"
'262582760739319808',Come get your pre-hurricane hockey equipment! (@ MonkeySports Superstore) http://t.co/hXCkAvLa,"[0, 1]"
'262561233079762945',@_MechanicalBoy lmfao how u kno were I'm at,"[1, 0]"
'262689734256631808',"I just became the mayor of Soaking My Sins Away, Wink Wink on @foursquare! http://t.co/MzFh76Fe","[1, 0]"
'262594647359111168',Lol hurt RT @JaszJonayy Im catching the bus to eork.  .  .in hurricane weather. Shoot me.,"[0, 1]"
'263092453345746944',#StupidHuman goes jet skiing in the rising #Hudson river while waiting for #Hurricane #Sandy @ New York City http://t.co/E9Zbu8ZU,"[0, 1]"
'263060421861335040',RT @itsMeeDerek: I wish Hurricane Sandy could fuck up my school tho.,"[0, 1]"
'263076495361179648',Relax @ The Standard - East Village http://t.co/Pg1GIKUv,"[1, 0]"
'262625683640025088',"I feel a little left out when the hurricane hits the East Coast instead of the Gulf Coast. Hide from wind, run from flood, & be safe y'all.","[0, 1]"
'263016386194964480',#atochsrightnow if my kids asked me where i grew up. I hope i dont have to point at the ocean on the map,"[1, 0]"
'262767612147154945',"RT @NasimZehra: All educational institutions shut down bcos of hurricane #sandy. Message is do NOT go out-sit in with water,batteries &a ...","[0, 1]"
'263048250947416064',Only bar open in the area...#Salud! #Sandy (@ Splash Bar w/ 3 others) http://t.co/8X8pdAgZ,"[0, 1]"
'263356866648764416',"In Park Slope, #Sandy supplies for pets alone. Jarring to realize preparations were made for major catastrophe. http://t.co/FSPZU6ra","[0, 1]"
'263302097276112898',Hope everyone is safe and have minimal damage #godbless,"[0, 1]"
'262812904171139072',Hi Cav wfh OK!! #StudyingForTheSAT : thanks Jesus I found that http://t.co/edX6zF32,"[1, 0]"
'263130184151072769',Hurricane sandy .....do pass by asap ~~,"[0, 1]"
'263351640529186816',RT @YoPeejay: People in New York. Now yall know how we Feel in #Miami.. #Hurricane Season,"[0, 1]"
'263061762276990979',"@notchrevans you, tweeting, texting or whatever it is that you two do. *chuckles as I shake my head* M: That's so not true. Kind of.","[1, 0]"
'262356171611062272',“@TyraMartinx5: These hurricane sandy tweets ??????????” they are sooo great,"[0, 1]"
'263342333213409280',@joemanganiello   just watched magic mike for the first time #iseeyou #sexme,"[1, 0]"
'263406200325013505',"Look at me, being so unique. Sally suits you anyways.","[1, 0]"
'262944361967386624',Mom: I'm watching the news Me:... Mom:...Me:...Mom:... Me: ANYWHO BACK TO LITTLE THINGS AND ONE DIRECTION! Mom: I'm sure u were the mistake,"[1, 0]"
'262941297688576000',"I'm literally so bored, someone anyone come over","[1, 0]"
'262583505173766144',RT @LOHANTHONY: dear hurricane sandy please tear down my school that is all i ask of please and thank you,"[0, 1]"
'262585981960605696',Alvernia you better cancel school since #frankenstorm's coming Even if you don't there will be a ton of people missing tomorrow #suckstosuck,"[0, 1]"
'263304407008030721',@blakeshelton be thankful you are not in NYC!,"[0, 1]"
'262999889422721026',RT @BieberGift: Hi everyone it's Bree. This Hurricane Sandy crap is SCARY. The winds outside make me want to pee my pants. Please pray :(,"[0, 1]"
'263143152066637824',"@Feliciamabuza I hope your not affected by hurricane sandy, stay safe#We-Love-Untie-Felicia","[0, 1]"
'262727022135083009',lol wait why did someone make a twitter account for hurricane sandy? You niggas really don't have a life .,"[0, 1]"
'263119959570399232',I know so many people in midland beach that's so scary I hope everybody is okay,"[1, 0]"
'263383578270900224',RT @a_went8: He went a little too hard at the hurricane party last night ?? http://t.co/n9bGWbUa,"[0, 1]"
'262621835097694208',I just ousted @harlemboy22 as the mayor of New York City Center Stage I on @foursquare! http://t.co/CAn36o99,"[1, 0]"
'263026897842212864',@CarolineManzo right? Ugh. Give me give minutes with him.,"[1, 0]"
'262870381172506624',Shouldn't the sun be out (@ 24 Hour Fitness) http://t.co/viqRnlwY,"[1, 0]"
'262685274579034113',If FCPS doesn't cancel tomorrow I swear I am making all of my students run the mile in the hurricane.,"[0, 1]"
'262707609717575680',Ok - goodbye New Yorkers. I'm outta here! Good luck with the #frankenstorm and stuff...,"[0, 1]"
'263042180564783104',Sandy is like a stripper she fucks us over and makes us spend a lot of money,"[0, 1]"
'262766469694230528',@classic_richie I don't know this years free agent class is slim,"[1, 0]"
'262652890957611009',"Wine, flashlight & Rupert. Check!! Bring it on Hurricane Sandy!!! http://t.co/PEmxDqTt","[0, 1]"
'262664290820030464',@Nia_Sanchez_ your hair looks really good curly :-),"[1, 0]"
'262935710305226753',The Playground Is Closed: Google Cancels NY Android Event Because Of Hurricane Sandy http://t.co/lKwb1vWC,"[0, 1]"
'263368269061320704',Don't chu dare mess with peanut butter 'n celery boats! http://t.co/oXkP810H,"[1, 0]"
'262363470601805824',"Not letn no1 know my next move, naw i aint got time for people hitn me up w/ that drama shit. . Keep it","[1, 0]"
'262721792181936128',the fact that i have to drive for 2 days home because of this hurricane makes me wanna die,"[0, 1]"
'262731347653693440',"#nerdalert! @nytimes paywall came down, I know what I'm reading 'til the power goes out. Thanks #sandy","[0, 1]"
'262946582658441217',Writing shit about me that's a suicide note,"[1, 0]"
'263106830715203584',I will not be happy if this hurricane holds back my testing another week ?? #nervous,"[0, 1]"
'262673455516880896',RT @LOHANTHONY: if one more person retweets a hurricane parody account i swear….,"[0, 1]"
'262660477786669057',Shit just got real when they interrupted the Giants game to give us hurricane updates on sandy,"[0, 1]"
'262411420967260160',I need to like take a class about weave.,"[1, 0]"
'262568138481217537',"RT @cnnbrk: NYC stopping subway, bus, train service as Hurricane #Sandy nears. http://t.co/tf7VoWGI","[0, 1]"
'263345456107626496',@TrueBloodHBO thank you wAs not all that bad where I was at in queens..,"[1, 0]"
'263055674756448257',RT @TheOnion: Ways To Wait Out Hurricane Sandy http://t.co/QNEGG36i,"[0, 1]"
'262569414933749760',RT @mulatt0: These hurricane Sandy jokes are killing me lmao ????????????,"[0, 1]"
'263315281852628992',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...","[0, 1]"
'263407012765913088',"RT @1DQuoteFans: Thanks to Hurricane Sandy, there are parts of NJ with sharks swimming on the streets. http://t.co/X4k6Uxs1","[0, 1]"
'262386192014790656',please read from NOAA on hurricane Sandy #JGF http://t.co/jrrc4Vq6,"[0, 1]"
'263029963568082944',"@DrCelular Hurricane Sandy, Oct. 18-28, 2012 (GOES Full Disk): Hurricane Sandy, Oct. 18-28, 2012 (GOE... http://t.co/8H493VT5 #drcelular","[0, 1]"
'262780824846467072',"Northeast braces for hurricane: While Hurricane Sandy heads toward the coast, residents prepare for the worst. http://t.co/3j9ZNa8Z","[0, 1]"
'263063834607095809',"RT @SkepticalAfrica: BREAKING NEWS: Kanye West says he'll let Sandy finish, but thinks Katrina was the best hurricane of all time.","[0, 1]"
'262591657663410176',NYC schools never close I've got a bad feeling about this #Sandy,"[0, 1]"
'263349394802352128',"If you are in the aftermath of Hurricane Sandy There are prayers coming from all over to help, we are all with you and God is with you. &lt;3","[0, 1]"
'263100730217467905',@ksloan95 me too. We are back and better then ever. The make up sex is gonna be amazing ;),"[1, 0]"
'263292531838685184',@jamaican_baller egg whites and pancakes and orange juice',"[1, 0]"
'262769176660307968',@yoDenis_ lmaoo  when I blow my noir I can taste my food,"[1, 0]"
'263068731306020865',hurricane sandy blowing everyone @sandersrofl,"[0, 1]"
'262980126306889729',The Statue of Liberty as seen from near Battery Park. #sandy #hurricanesandy  @ Battery Park City http://t.co/0MZy2IXX,"[0, 1]"
'263078868292861953',"Power down! Got ice cream three seconds before it dropped. What now, #Sandy?! #victory #timing #ughfootballwasjuststarting","[0, 1]"
'262618625217818625',Frankenstorm was actually the name of the creator. This hurricane should properly be called Frankenstorm's monster.,"[0, 1]"
'263124401598373890',SWEET! LOL! RT @finslippy: We're off to pretend to sleep. Tomorrow's a full day of looting!,"[1, 0]"
'263283809238253569',Thank god that dunkin donuts was opened.,"[1, 0]"
'263135252623527936',RT @BlakeTFS: Why are all of these hurricane sandy accounts so ratchet? haha,"[0, 1]"
'262700278405550082',#FollowMe Top Twitter accounts to follow as Hurricane Sandy approaches Massachusetts - http://t.co/N0slXsqM http://t.co/LOA3J6qD #Twitter,"[0, 1]"
'262719315172790272',@TomislavTustic Thanks man appreciate it,"[1, 0]"
'263109145190883328',"RT @RBReich: Whether it's a hurricane or everyday life, basic question is are we all in this together or is each on his own? That's the  ...","[0, 1]"
'262925314945060864',@PaulGazda back in NYC for a week now. It is a ghost town here with everything shut down. :-),"[0, 1]"
'262632660600500224',RT @hurricannesandy: R.I.P to the 65 victims who lost their lives because of Hurricane Sandy. RT for respect &lt;3,"[0, 1]"
'263078272550727680',things just got real... power out in Kips Bay,"[0, 1]"
'262946960733007872',Hurricane #Sandy ain't got shit on me #literally,"[0, 1]"
'262701552337305601',The hurricane might ruin my concert plans for #collidewiththeskytour @bandPr0blems,"[0, 1]"
'262969131056381955',"Everyone on the east coast be safe. The jersey shore is a mess right now. Hope my parents are safe.RIP Seaside,PT Pleaseant#HurrricaneSandy","[0, 1]"
'262548075409731584',that hurricane probably isn't gonna be like what they talking about.,"[0, 1]"
'262749889384030209',Just posted a photo @ MTA Subway - Court Square (E/G/M/7) http://t.co/swh7sXJ9,"[1, 0]"
'262882979603439616',Am I the only one up,"[1, 0]"
'263383138984665089',"I'm at Claw (New York, NY) http://t.co/axzCfRAn","[1, 0]"
'262812313378246657',"I'm at Waking Up Getting Out Of Bed (Eatontown, NJ) http://t.co/oQztbT4t","[1, 0]"
'263090704891404289',"@CxGcollection you got me with your motherfuckin name yall! perfect! stay safe so i can get to know u in this realm. Love, brooklyn carter","[1, 0]"
'262852296927490048',"GLOBAL MARKETS-Shares ease on earnings weakness, eyes on U.S. hurricane http://t.co/VDKxuRqb","[0, 1]"
'262767521709555713',RT @KevinHart4real: Now I'm about to jump on this plane & Hall Ass to the West coast b4 Hurricane Sandy comes & jumps on my ass. ...,"[0, 1]"
'263083883141136385',Just tripped going up the steps. #FUSandy,"[1, 0]"
'262968513826803713',I can't compete against her.,"[1, 0]"
'262641654933098496',Just got off the phone with my sister in Jersey......she said everybody is having hurricane parties.... #NotTakingItSerious lol,"[0, 1]"
